Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
35,fri_c1_500_10,2,ikNN,Arithmetic-based Features,,0.8923092943446648,0.0330070549057652,0.041617952308046546,10,0,9.793206024169923
36,boston_corrected,2,kNN,Original Features,,0.5404851207566286,0.13476407313727973,0.35055073037520534,19,0,0.004200124740600586
36,boston_corrected,2,kNN,Arithmetic-based Features,,0.5838820736247129,0.10370770215538318,0.3091980632290804,19,0,0.4621628761291504
36,boston_corrected,2,ikNN,Original Features,,0.762313376136287,0.1260049128316568,0.1261490499982566,19,0,1.8366855144500733
36,boston_corrected,2,ikNN,Arithmetic-based Features,,0.791481504541079,0.10453529492959672,0.07581397426408154,19,0,30.348611640930176
37,disclosure_x_noise,2,kNN,Original Features,,0.45560586340215325,0.048296614187689886,0.23090273804005446,3,0,0.0037900447845458985
37,disclosure_x_noise,2,kNN,Arithmetic-based Features,,0.4660002574512803,0.051136156937054325,0.22464579913619304,3,0,0.00997476577758789
37,disclosure_x_noise,2,ikNN,Original Features,,0.48958548936950397,0.028288726586846495,0.17682430839806607,3,0,0.13144798278808595
37,disclosure_x_noise,2,ikNN,Arithmetic-based Features,,0.43887218810665096,0.03552578003965002,0.24537125488357858,3,0,2.0794373035430906
38,fri_c1_1000_50,2,kNN,Original Features,,0.5799277851854832,0.03437008975243429,0.16899967079068856,50,0,0.004588127136230469
38,fri_c1_1000_50,2,kNN,Arithmetic-based Features,,0.5119379747066125,0.018407436897922468,0.21036336024179647,50,0,97.4831488609314
38,fri_c1_1000_50,2,ikNN,Original Features,,0.8511227982972797,0.01128039754577953,0.04219820846430955,50,0,7.031924152374268
38,fri_c1_1000_50,2,ikNN,Arithmetic-based Features,,0.8802471647354295,0.022934464005376715,0.032591352493760106,50,0,407.4639126777649
39,fri_c4_500_25,2,kNN,Original Features,,0.6480756378078077,0.040383378777884,0.1323023873306629,25,0,0.004389429092407226
39,fri_c4_500_25,2,kNN,Arithmetic-based Features,,0.480122520137691,0.08625537488527325,0.19191739958493376,25,0,2.500311183929443
39,fri_c4_500_25,2,ikNN,Original Features,,0.8346159764632203,0.03876988289633857,0.05788651307241699,25,0,2.3030396938323974
39,fri_c4_500_25,2,ikNN,Arithmetic-based Features,,0.8829781744296366,0.04046082547407032,0.02683189933065222,25,0,68.75955500602723
40,kdd_el_nino-small,2,kNN,Original Features,,0.5265344562502378,0.11396350594674447,0.4386707678218871,8,0,0.005983495712280273
40,kdd_el_nino-small,2,kNN,Arithmetic-based Features,,0.5981290876535146,0.15559377833903987,0.3629003557747503,8,0,0.023537302017211915
40,kdd_el_nino-small,2,ikNN,Original Features,,0.7711015860394586,0.12300534615707162,0.09067020023277439,8,0,1.838680124282837
40,kdd_el_nino-small,2,ikNN,Arithmetic-based Features,,0.7094207366236898,0.1659133604235609,0.17264025373549252,8,0,8.153786230087281
41,stock,2,kNN,Original Features,,0.7410380926914852,0.2625069949312596,0.23578874413357875,9,0,0.005385065078735351
41,stock,2,kNN,Arithmetic-based Features,,0.73715803479943,0.30803289986693627,0.23914215708307118,9,0,0.031316518783569336
41,stock,2,ikNN,Original Features,,0.6886034735207212,0.24999578874785075,0.2813867704513947,9,0,2.2188637256622314
41,stock,2,ikNN,Arithmetic-based Features,,0.7039633502933603,0.27554491591711755,0.2317579860592297,9,0,11.265960121154786
42,fri_c0_1000_10,2,kNN,Original Features,,0.7837916555990809,0.025990215062968423,0.09139524060359294,10,0,0.006381559371948242
42,fri_c0_1000_10,2,kNN,Arithmetic-based Features,,0.6936690797523383,0.034051527864407426,0.12300204921339952,10,0,0.0783905029296875
42,fri_c0_1000_10,2,ikNN,Original Features,,0.7789936381119344,0.04375797573411508,0.07498757692049429,10,0,3.183082914352417
42,fri_c0_1000_10,2,ikNN,Arithmetic-based Features,,0.8221810754869626,0.01828855899032863,0.05486363868369726,10,0,14.534198522567749
43,fri_c0_1000_25,2,kNN,Original Features,,0.6892810965406425,0.04418255514376547,0.1326721440829851,25,0,0.005984210968017578
43,fri_c0_1000_25,2,kNN,Arithmetic-based Features,,0.6199759654667479,0.036344372163114314,0.1538027750181159,25,0,5.167475652694702
43,fri_c0_1000_25,2,ikNN,Original Features,,0.7944324089034998,0.02119018067516969,0.06769519526101186,25,0,3.1372357845306396
43,fri_c0_1000_25,2,ikNN,Arithmetic-based Features,,0.8411543628471204,0.023751245177840167,0.0405280174161895,25,0,113.760294008255
44,boston,2,kNN,Original Features,,0.6665813212516978,0.13224091906125837,0.20552314880057,13,0,0.006781721115112304
44,boston,2,kNN,Arithmetic-based Features,,0.6969085684494523,0.0990170325570886,0.1875280678635557,13,0,0.046674156188964845
44,boston,2,ikNN,Original Features,,0.8277179330459555,0.09737321708774574,0.06200894396542822,13,0,2.0209951400756836
44,boston,2,ikNN,Arithmetic-based Features,,0.8440875204830203,0.07953706773512005,0.04480339635582786,13,0,14.281988906860352
45,fri_c4_500_10,2,kNN,Original Features,,0.7733087364691233,0.025284687558894132,0.09041078520320833,10,0,0.007379913330078125
45,fri_c4_500_10,2,kNN,Arithmetic-based Features,,0.6769137207291811,0.021149384262355412,0.0916904449788013,10,0,0.038496780395507815
45,fri_c4_500_10,2,ikNN,Original Features,,0.8345655452973475,0.055948676332942426,0.0648089424432935,10,0,2.545630121231079
45,fri_c4_500_10,2,ikNN,Arithmetic-based Features,,0.8622499697351739,0.04920276126013547,0.04252902365961542,10,0,9.488172626495361
46,fri_c2_1000_50,2,kNN,Original Features,,0.6252746409793993,0.04277335766265636,0.1274490839864474,50,0,0.00706014633178711
46,fri_c2_1000_50,2,kNN,Arithmetic-based Features,,0.5344371689529949,0.04659821447486032,0.202540595397396,50,0,103.81485595703126
46,fri_c2_1000_50,2,ikNN,Original Features,,0.8352601900620462,0.028461209382926157,0.04394690204386398,50,0,4.572565174102783
46,fri_c2_1000_50,2,ikNN,Arithmetic-based Features,,0.8735295617326596,0.03505700194903672,0.03261924140492756,50,0,413.3724413394928
47,fri_c2_500_10,2,kNN,Original Features,,0.7636109310680451,0.06036614221345078,0.06331504887203676,10,0,0.008447980880737305
47,fri_c2_500_10,2,kNN,Arithmetic-based Features,,0.700442926841295,0.019906534846683116,0.09569508935891347,10,0,0.04024295806884766
47,fri_c2_500_10,2,ikNN,Original Features,,0.8280493046231326,0.031601447947904426,0.05670366552826578,10,0,2.3413059234619142
47,fri_c2_500_10,2,ikNN,Arithmetic-based Features,,0.8761053491974138,0.023673469800144873,0.028117194033578152,10,0,11.174319791793824
48,fri_c1_500_5,2,kNN,Original Features,,0.8447051870158668,0.040674581974947034,0.05325809781544977,5,0,0.005785608291625976
48,fri_c1_500_5,2,kNN,Arithmetic-based Features,,0.7547391799394247,0.02935732641386447,0.10105089515255894,5,0,0.012765884399414062
48,fri_c1_500_5,2,ikNN,Original Features,,0.8666438458293522,0.018954848967960694,0.0181542906024873,5,0,0.5040519714355469
48,fri_c1_500_5,2,ikNN,Arithmetic-based Features,,0.8886111101758735,0.02341794834601381,0.030862740446916503,5,0,3.7915215492248535
49,pollen,2,kNN,Original Features,,0.5102112608759487,0.009831996490809748,0.17611818686029435,5,0,0.009373712539672851
49,pollen,2,kNN,Arithmetic-based Features,,0.4959912767670576,0.013978235427394103,0.18680340023732406,5,0,0.033910083770751956
49,pollen,2,ikNN,Original Features,,0.47749232194655694,0.014943876731121547,0.2266230410313344,5,0,1.9602277278900146
49,pollen,2,ikNN,Arithmetic-based Features,,0.4794190462597262,0.024758259124115514,0.22101030931666688,5,0,15.829016304016113
50,fri_c2_500_25,2,kNN,Original Features,,0.6446913227360622,0.05380679398852949,0.11121247671698142,25,0,0.009375238418579101
50,fri_c2_500_25,2,kNN,Arithmetic-based Features,,0.5595117096251961,0.02211560746099425,0.14814290247281114,25,0,2.7037729263305663
50,fri_c2_500_25,2,ikNN,Original Features,,0.8287241747930658,0.058576355316451424,0.03536199273273133,25,0,2.8798420906066893
50,fri_c2_500_25,2,ikNN,Arithmetic-based Features,,0.8347461183222442,0.055494899326797305,0.047994524590248555,25,0,82.64482421875
51,fri_c0_500_5,2,kNN,Original Features,,0.8337400185066703,0.016661481216305802,0.07324566616898809,5,0,0.004937648773193359
51,fri_c0_500_5,2,kNN,Arithmetic-based Features,,0.7548045371367464,0.028048351190046786,0.09891653706923709,5,0,0.016581153869628905
51,fri_c0_500_5,2,ikNN,Original Features,,0.8014858339291651,0.02873484514044194,0.0644864495544255,5,0,0.4907726287841797
51,fri_c0_500_5,2,ikNN,Arithmetic-based Features,,0.8294674345512876,0.029887250565395956,0.04539117676607274,5,0,3.9983800411224366
